input_text_bio,bio_tags
How many stations are between Skytrain ratchadumri and SAPHAN TAKSIN ?,O O O O O B-Ratchadamri I-Ratchadamri O B-Saphan_Taksin I-Saphan_Taksin O
How many stations are between BTS cihongnonsi and ratcadamri station ?,O O O O O B-Chong_Nonsi I-Chong_Nonsi O B-Ratchadamri I-Ratchadamri O
Is there a transfer between SIAM and Skytrain chong nonsi ?,O O O O O B-Siam O B-Chong_Nonsi I-Chong_Nonsi I-Chong_Nonsi O
What is the BTS route from national sport stadium station to Skytrain st luis ?,O O O O O O B-National_Stadium I-National_Stadium I-National_Stadium I-National_Stadium O B-Saint_Louis I-Saint_Louis I-Saint_Louis O
What is the BTS route from surasek BTS stop to syam station ?,O O O O O O B-Surasak I-Surasak I-Surasak O B-Siam I-Siam O
Is there a direct BTS line connecting Skytrain nateiona lstadium and saladang BTS stop ?,O O O O O O O B-National_Stadium I-National_Stadium I-National_Stadium O B-Sala_Daeng I-Sala_Daeng I-Sala_Daeng O
How many stops between choongnonsi and Skytrain siaam ?,O O O O B-Chong_Nonsi O B-Siam I-Siam O
What is the fastest way to get from Skytrain st. lewis to BTS safantaksin by Skytrain ?,O O O O O O O O B-Saint_Louis I-Saint_Louis I-Saint_Louis O B-Saphan_Taksin I-Saphan_Taksin O O O
Is it possible to travel from chong non si BTS to saint louis BTS without transfer ?,O O O O O O B-Chong_Nonsi I-Chong_Nonsi I-Chong_Nonsi I-Chong_Nonsi O B-Saint_Louis I-Saint_Louis I-Saint_Louis O O O
Does saphantaksin BTS stop connect to st. louis BTS ?,O B-Saphan_Taksin I-Saphan_Taksin I-Saphan_Taksin O O B-Saint_Louis I-Saint_Louis I-Saint_Louis O
Can I ride BTS from radchadamri BTS to Skytrain st. louis directly ?,O O O O O B-Ratchadamri I-Ratchadamri O B-Saint_Louis I-Saint_Louis I-Saint_Louis O O
Can I ride BTS from BTS saladaeng to niationalstadium station directly ?,O O O O O B-Sala_Daeng I-Sala_Daeng O B-National_Stadium I-National_Stadium O O
How many stations are between ratchadumri station and BTS SIAM ?,O O O O O B-Ratchadamri I-Ratchadamri O B-Siam I-Siam O
Which station do I change at when going from Skytrain st louie to Skytrain fhong nonsi ?,O O O O O O O O O B-Saint_Louis I-Saint_Louis I-Saint_Louis O B-Chong_Nonsi I-Chong_Nonsi I-Chong_Nonsi O
Can I ride BTS from chongnonsi station to rajadamri BTS directly ?,O O O O O B-Chong_Nonsi I-Chong_Nonsi O B-Ratchadamri I-Ratchadamri O O
How many stops between BTS ratchadumri and st louie BTS ?,O O O O B-Ratchadamri I-Ratchadamri O B-Saint_Louis I-Saint_Louis I-Saint_Louis O
How do I commute from sapan taksin station to national stadum using BTS ?,O O O O O B-Saphan_Taksin I-Saphan_Taksin I-Saphan_Taksin O B-National_Stadium I-National_Stadium O O O
How many minutes between ratjadamri station and ntionalstadium BTS stop by BTS ?,O O O O B-Ratchadamri I-Ratchadamri O B-National_Stadium I-National_Stadium I-National_Stadium O O O
Can I ride BTS from national stadiam BTS to Skytrain salz daeng directly ?,O O O O O B-National_Stadium I-National_Stadium I-National_Stadium O B-Sala_Daeng I-Sala_Daeng I-Sala_Daeng O O
Is there a transfer between ntl stadium station and BTS SIAM ?,O O O O O B-National_Stadium I-National_Stadium I-National_Stadium O B-Siam I-Siam O
Which exit should I use at siamm station ?,O O O O O O B-Siam I-Siam O
Does Skytrain nationalstadium connect to saian tlouis ?,O B-National_Stadium I-National_Stadium O O B-Saint_Louis I-Saint_Louis O
Can I go from st louis BTS to BTS siaam without switching ?,O O O O B-Saint_Louis I-Saint_Louis I-Saint_Louis O B-Siam I-Siam O O O
Is there a direct BTS line connecting ratjadamri BTS stop and saphan takesin ?,O O O O O O O B-Ratchadamri I-Ratchadamri I-Ratchadamri O B-Saphan_Taksin I-Saphan_Taksin O
Do I need to change lines from saphan takzin station to BTS salah daeng ?,O O O O O O O B-Saphan_Taksin I-Saphan_Taksin I-Saphan_Taksin O B-Sala_Daeng I-Sala_Daeng I-Sala_Daeng O
How many minutes between saradaeng and nat stadium by BTS ?,O O O O B-Sala_Daeng O B-National_Stadium I-National_Stadium O O O
Is there a direct BTS line connecting CHONG NONSI BTS stop and Skytrain saint louis ?,O O O O O O O B-Chong_Nonsi I-Chong_Nonsi I-Chong_Nonsi I-Chong_Nonsi O B-Saint_Louis I-Saint_Louis I-Saint_Louis O
How many stations are between Skytrain SAPHAN TAKSIN and nationarstadium ?,O O O O O B-Saphan_Taksin I-Saphan_Taksin I-Saphan_Taksin O B-National_Stadium O
How many stops between BTS saphan tasin and Skytrain national stadum ?,O O O O B-Saphan_Taksin I-Saphan_Taksin I-Saphan_Taksin O B-National_Stadium I-National_Stadium I-National_Stadium O
Does ratchadamri BTS connect to chobgnonsi BTS ?,O B-Ratchadamri I-Ratchadamri O O B-Chong_Nonsi I-Chong_Nonsi O
Does chonnonsi connect to st louie ?,O B-Chong_Nonsi O O B-Saint_Louis I-Saint_Louis O
Does BTS surassak connect to SAPHAN TAKSIN BTS ?,O B-Surasak I-Surasak O O B-Saphan_Taksin I-Saphan_Taksin I-Saphan_Taksin O
Is there a direct BTS line connecting national studiam BTS stop and sala deng station ?,O O O O O O O B-National_Stadium I-National_Stadium I-National_Stadium I-National_Stadium O B-Sala_Daeng I-Sala_Daeng I-Sala_Daeng O
Does saint louis BTS stop connect to surasek BTS ?,O B-Saint_Louis I-Saint_Louis I-Saint_Louis I-Saint_Louis O O B-Surasak I-Surasak O
Which station do I change at when going from sayam station to saint luis station ?,O O O O O O O O O B-Siam I-Siam O B-Saint_Louis I-Saint_Louis I-Saint_Louis O
How many minutes between Skytrain saint rouis and Skytrain ratjadamri by BTS ?,O O O O B-Saint_Louis I-Saint_Louis I-Saint_Louis O B-Ratchadamri I-Ratchadamri O O O
Can I take MRT to get to st louie BTS stop ?,O O O O O O O B-Saint_Louis I-Saint_Louis I-Saint_Louis I-Saint_Louis O
Can I ride BTS from BTS chonnonsi to BTS st. louis directly ?,O O O O O B-Chong_Nonsi I-Chong_Nonsi O B-Saint_Louis I-Saint_Louis I-Saint_Louis O O
How many minutes between BTS national stadiuj and BTS suerasak by BTS ?,O O O O B-National_Stadium I-National_Stadium I-National_Stadium O B-Surasak I-Surasak O O O
How many stops between siqm BTS and sulasak BTS stop ?,O O O O B-Siam I-Siam O B-Surasak I-Surasak I-Surasak O
Is it possible to travel from chong nonsri station to Skytrain the national stadium without transfer ?,O O O O O O B-Chong_Nonsi I-Chong_Nonsi I-Chong_Nonsi O B-National_Stadium I-National_Stadium I-National_Stadium I-National_Stadium O O O
Is there a transfer between Skytrain SIAM and national tadium BTS ?,O O O O O B-Siam I-Siam O B-National_Stadium I-National_Stadium I-National_Stadium O
Can I go from Skytrain saintouis to saphan taksin BTS without switching ?,O O O O B-Saint_Louis I-Saint_Louis O B-Saphan_Taksin I-Saphan_Taksin I-Saphan_Taksin O O O
Do I need to change lines from sala dange BTS to Skytrain national stadiam ?,O O O O O O O B-Sala_Daeng I-Sala_Daeng I-Sala_Daeng O B-National_Stadium I-National_Stadium I-National_Stadium O
How many stations are between Skytrain siam and Skytrain saphan taksine ?,O O O O O B-Siam I-Siam O B-Saphan_Taksin I-Saphan_Taksin I-Saphan_Taksin O
Which line should I take from siaom BTS to reach nat stadium BTS stop ?,O O O O O O B-Siam I-Siam O O B-National_Stadium I-National_Stadium I-National_Stadium I-National_Stadium O
Is it possible to travel from saint louiz BTS to sala deng BTS without transfer ?,O O O O O O B-Saint_Louis I-Saint_Louis I-Saint_Louis O B-Sala_Daeng I-Sala_Daeng I-Sala_Daeng O O O
Can I go from saphan takzin BTS stop to suracak BTS without switching ?,O O O O B-Saphan_Taksin I-Saphan_Taksin I-Saphan_Taksin I-Saphan_Taksin O B-Surasak I-Surasak O O O
How many stations are between choongnonsi station and Skytrain sizm ?,O O O O O B-Chong_Nonsi I-Chong_Nonsi O B-Siam I-Siam O
Is there a transfer between ratjadamri BTS and st. louis ?,O O O O O B-Ratchadamri I-Ratchadamri O B-Saint_Louis I-Saint_Louis O
What is the BTS route from shong nonsi station to siam BTS ?,O O O O O O B-Chong_Nonsi I-Chong_Nonsi I-Chong_Nonsi O B-Siam I-Siam O
Which station do I change at when going from SIAM BTS stop to saphan taksn ?,O O O O O O O O O B-Siam I-Siam I-Siam O B-Saphan_Taksin I-Saphan_Taksin O
How do I commute from BTS saphan etaksin to shong nonsi station using BTS ?,O O O O O B-Saphan_Taksin I-Saphan_Taksin I-Saphan_Taksin O B-Chong_Nonsi I-Chong_Nonsi I-Chong_Nonsi O O O
Which line should I take from siyam to reach sala odaeng station ?,O O O O O O B-Siam O O B-Sala_Daeng I-Sala_Daeng I-Sala_Daeng O
Which line should I take from siaam BTS stop to reach st. lewis BTS stop ?,O O O O O O B-Siam I-Siam I-Siam O O B-Saint_Louis I-Saint_Louis I-Saint_Louis I-Saint_Louis O
Can I go from saphataksin station to Skytrain CHONG NONSI without switching ?,O O O O B-Saphan_Taksin I-Saphan_Taksin O B-Chong_Nonsi I-Chong_Nonsi I-Chong_Nonsi O O O
What is the BTS route from CHONG NONSI BTS stop to ratchdamri BTS stop ?,O O O O O O B-Chong_Nonsi I-Chong_Nonsi I-Chong_Nonsi I-Chong_Nonsi O B-Ratchadamri I-Ratchadamri I-Ratchadamri O
How many stops between BTS siaam and surassak station ?,O O O O B-Siam I-Siam O B-Surasak I-Surasak O
Can I ride BTS from Skytrain sanam keela to saladadng BTS stop directly ?,O O O O O B-National_Stadium I-National_Stadium I-National_Stadium O B-Sala_Daeng I-Sala_Daeng I-Sala_Daeng O O
How many minutes between surasek BTS stop and santl ouis by BTS ?,O O O O B-Surasak I-Surasak I-Surasak O B-Saint_Louis I-Saint_Louis O O O
What is the BTS route from saphantaksin to chngn onsi ?,O O O O O O B-Saphan_Taksin O B-Chong_Nonsi I-Chong_Nonsi O
Is it possible to travel from saphan takzin station to SURASAK BTS without transfer ?,O O O O O O B-Saphan_Taksin I-Saphan_Taksin I-Saphan_Taksin O B-Surasak I-Surasak O O O
How many stations are between BTS sala deng and sian BTS stop ?,O O O O O B-Sala_Daeng I-Sala_Daeng I-Sala_Daeng O B-Siam I-Siam I-Siam O
Is there a transfer between ratchadumri BTS stop and suam BTS stop ?,O O O O O B-Ratchadamri I-Ratchadamri I-Ratchadamri O B-Siam I-Siam I-Siam O
Do I need to change lines from sanam keela to Skytrain surassak ?,O O O O O O O B-National_Stadium I-National_Stadium O B-Surasak I-Surasak O
How do I commute from saeintlouis BTS stop to BTS chong nonsri using BTS ?,O O O O O B-Saint_Louis I-Saint_Louis I-Saint_Louis O B-Chong_Nonsi I-Chong_Nonsi I-Chong_Nonsi O O O
How many stations are between Skytrain ratcjadamri and BTS siyam ?,O O O O O B-Ratchadamri I-Ratchadamri O B-Siam I-Siam O
Which line should I take from nat stadium BTS stop to reach BTS saian tlouis ?,O O O O O O B-National_Stadium I-National_Stadium I-National_Stadium I-National_Stadium O O B-Saint_Louis I-Saint_Louis I-Saint_Louis O
How many stops between ratjadamri BTS and BTS saphan taksine ?,O O O O B-Ratchadamri I-Ratchadamri O B-Saphan_Taksin I-Saphan_Taksin I-Saphan_Taksin O
Which interchange connects saphan taksin station to Skytrain ratcadamri ?,O O O B-Saphan_Taksin I-Saphan_Taksin I-Saphan_Taksin O B-Ratchadamri I-Ratchadamri O
What is the fastest way to get from Skytrain chonnonsi to Skytrain st. louis by Skytrain ?,O O O O O O O O B-Chong_Nonsi I-Chong_Nonsi O B-Saint_Louis I-Saint_Louis I-Saint_Louis O O O
How many stations are between BTS saphan takzin and Skytrain CHONG NONSI ?,O O O O O B-Saphan_Taksin I-Saphan_Taksin I-Saphan_Taksin O B-Chong_Nonsi I-Chong_Nonsi I-Chong_Nonsi O
Is there a direct BTS line connecting sainf louis BTS stop and Skytrain suracak ?,O O O O O O O B-Saint_Louis I-Saint_Louis I-Saint_Louis I-Saint_Louis O B-Surasak I-Surasak O
How many stations are between saldaeng station and BTS saeintlouis ?,O O O O O B-Sala_Daeng I-Sala_Daeng O B-Saint_Louis I-Saint_Louis O
Can I ride BTS from BTS saphan takin to suam BTS stop directly ?,O O O O O B-Saphan_Taksin I-Saphan_Taksin I-Saphan_Taksin O B-Siam I-Siam I-Siam O O
Which line should I take from saitl ouis station to reach national statium BTS ?,O O O O O O B-Saint_Louis I-Saint_Louis I-Saint_Louis O O B-National_Stadium I-National_Stadium I-National_Stadium O
Can I go from sala daeg BTS to national stadum without switching ?,O O O O B-Sala_Daeng I-Sala_Daeng I-Sala_Daeng O B-National_Stadium I-National_Stadium O O O
Which line should I take from BTS saint rouis to reach rachadamri BTS ?,O O O O O O B-Saint_Louis I-Saint_Louis I-Saint_Louis O O B-Ratchadamri I-Ratchadamri O
Do I need to change lines from BTS SIAM to salah daeng station ?,O O O O O O O B-Siam I-Siam O B-Sala_Daeng I-Sala_Daeng I-Sala_Daeng O
Is there a transfer between Skytrain saintlouis and suiam BTS stop ?,O O O O O B-Saint_Louis I-Saint_Louis O B-Siam I-Siam I-Siam O
Do I need to change lines from chognonsi BTS to ratchdamri BTS stop ?,O O O O O O O B-Chong_Nonsi I-Chong_Nonsi O B-Ratchadamri I-Ratchadamri I-Ratchadamri O
Which interchange connects national stadum to Skytrain ratchadamri ?,O O O B-National_Stadium I-National_Stadium O B-Ratchadamri I-Ratchadamri O
Which interchange connects saphan tksin BTS to SIAM ?,O O O B-Saphan_Taksin I-Saphan_Taksin I-Saphan_Taksin O B-Siam O
Which interchange connects ratchdamri BTS stop to BTS saint oouis ?,O O O B-Ratchadamri I-Ratchadamri I-Ratchadamri O B-Saint_Louis I-Saint_Louis I-Saint_Louis O
Is there a transfer between siamm and surasak BTS stop ?,O O O O O B-Siam O B-Surasak I-Surasak I-Surasak O
How many stations are between Skytrain chong nonsri and SALA DAENG ?,O O O O O B-Chong_Nonsi I-Chong_Nonsi I-Chong_Nonsi O B-Sala_Daeng I-Sala_Daeng O
Do I need to change lines from saint rouis BTS to BTS ratjadamri ?,O O O O O O O B-Saint_Louis I-Saint_Louis I-Saint_Louis O B-Ratchadamri I-Ratchadamri O
What is the BTS route from saladang BTS to ratchdamri BTS stop ?,O O O O O O B-Sala_Daeng I-Sala_Daeng O B-Ratchadamri I-Ratchadamri I-Ratchadamri O
How do I commute from BTS chong nonsri to st louie station using BTS ?,O O O O O B-Chong_Nonsi I-Chong_Nonsi I-Chong_Nonsi O B-Saint_Louis I-Saint_Louis I-Saint_Louis O O O
Does sala dseng station connect to taksin bridge ?,O B-Sala_Daeng I-Sala_Daeng I-Sala_Daeng O O B-Saphan_Taksin I-Saphan_Taksin O
Which line should I take from BTS chong nonsi to reach NATIONAL STADIUM ?,O O O O O O B-Chong_Nonsi I-Chong_Nonsi I-Chong_Nonsi O O B-National_Stadium I-National_Stadium O
Do I need to change lines from st louie station to Skytrain ratechadamri ?,O O O O O O O B-Saint_Louis I-Saint_Louis I-Saint_Louis O B-Ratchadamri I-Ratchadamri O
Do I need to change lines from salah daeng station to eiam ?,O O O O O O O B-Sala_Daeng I-Sala_Daeng I-Sala_Daeng O B-Siam O
Is it possible to travel from NATIONAL STADIUM BTS stop to ratchadumri station without transfer ?,O O O O O O B-National_Stadium I-National_Stadium I-National_Stadium I-National_Stadium O B-Ratchadamri I-Ratchadamri O O O
How many minutes between BTS saphan tasin and sanam keela BTS stop by BTS ?,O O O O B-Saphan_Taksin I-Saphan_Taksin I-Saphan_Taksin O B-National_Stadium I-National_Stadium I-National_Stadium I-National_Stadium O O O
Can I ride BTS from ratchdamri BTS to BTS sapan taksin directly ?,O O O O O B-Ratchadamri I-Ratchadamri O B-Saphan_Taksin I-Saphan_Taksin I-Saphan_Taksin O O
How do I commute from cihongnonsi BTS to Skytrain ratchadami using BTS ?,O O O O O B-Chong_Nonsi I-Chong_Nonsi O B-Ratchadamri I-Ratchadamri O O O
Do I need to change lines from BTS national stadum to aiam BTS ?,O O O O O O O B-National_Stadium I-National_Stadium I-National_Stadium O B-Siam I-Siam O
Do I need to change lines from BTS ratchdamri to suam station ?,O O O O O O O B-Ratchadamri I-Ratchadamri O B-Siam I-Siam O
Can I go from taksin bridge to Skytrain sanam keela without switching ?,O O O O B-Saphan_Taksin I-Saphan_Taksin O B-National_Stadium I-National_Stadium I-National_Stadium O O O
Which station do I change at when going from chong non si to Skytrain nationap stadium ?,O O O O O O O O O B-Chong_Nonsi I-Chong_Nonsi I-Chong_Nonsi O B-National_Stadium I-National_Stadium I-National_Stadium O
Does BTS chongnonsi connect to sapadaeng BTS stop ?,O B-Chong_Nonsi I-Chong_Nonsi O O B-Sala_Daeng I-Sala_Daeng I-Sala_Daeng O
Is there a transfer between BTS sanam keela and BTS suasak ?,O O O O O B-National_Stadium I-National_Stadium I-National_Stadium O B-Surasak I-Surasak O
Which station do I change at when going from ratchuadamri BTS stop to sports stadium station ?,O O O O O O O O O B-Ratchadamri I-Ratchadamri I-Ratchadamri O B-National_Stadium I-National_Stadium I-National_Stadium O
Is there a direct BTS line connecting shongnonsi BTS and BTS swla daeng ?,O O O O O O O B-Chong_Nonsi I-Chong_Nonsi O B-Sala_Daeng I-Sala_Daeng I-Sala_Daeng O
What is the BTS route from Skytrain saint louis to chongnonsee station ?,O O O O O O B-Saint_Louis I-Saint_Louis I-Saint_Louis O B-Chong_Nonsi I-Chong_Nonsi O
Do I need to change lines from syam to suracak ?,O O O O O O O B-Siam O B-Surasak O
Does SAINT LOUIS connect to sala daeng ?,O B-Saint_Louis I-Saint_Louis O O B-Sala_Daeng I-Sala_Daeng O
How many stations are between ratchadamree station and siam station ?,O O O O O B-Ratchadamri I-Ratchadamri O B-Siam I-Siam O
Is there a direct BTS line connecting sala deng station and ratcadamri station ?,O O O O O O O B-Sala_Daeng I-Sala_Daeng I-Sala_Daeng O B-Ratchadamri I-Ratchadamri O
What is the BTS route from chongmonsi to Skytrain surassak ?,O O O O O O B-Chong_Nonsi O B-Surasak I-Surasak O
Can I go from saintlouais BTS stop to saphan taksim station without switching ?,O O O O B-Saint_Louis I-Saint_Louis I-Saint_Louis O B-Saphan_Taksin I-Saphan_Taksin I-Saphan_Taksin O O O
Can I go from st. lewis BTS to BTS CHONG NONSI without switching ?,O O O O B-Saint_Louis I-Saint_Louis I-Saint_Louis O B-Chong_Nonsi I-Chong_Nonsi I-Chong_Nonsi O O O
How many stops between reatchadamri BTS and Skytrain suraak ?,O O O O B-Ratchadamri I-Ratchadamri O B-Surasak I-Surasak O
Can I go from shong nonsi BTS to taksin bridge BTS without switching ?,O O O O B-Chong_Nonsi I-Chong_Nonsi I-Chong_Nonsi O B-Saphan_Taksin I-Saphan_Taksin I-Saphan_Taksin O O O
How do I commute from siaam BTS stop to Skytrain saphai ntaksin using BTS ?,O O O O O B-Siam I-Siam I-Siam O B-Saphan_Taksin I-Saphan_Taksin I-Saphan_Taksin O O O
How many stops between sports stadium BTS and Skytrain saphan takshin ?,O O O O B-National_Stadium I-National_Stadium I-National_Stadium O B-Saphan_Taksin I-Saphan_Taksin I-Saphan_Taksin O
Is there a direct BTS line connecting sara daeng BTS stop and ratchadmri BTS ?,O O O O O O O B-Sala_Daeng I-Sala_Daeng I-Sala_Daeng I-Sala_Daeng O B-Ratchadamri I-Ratchadamri O
